category,category_url,article_name,article_url,parent_category,idioma,article_name_es
Edificis de Prullans,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Prullans,Sant Quintí d'Ardòvol,https://ca.wikipedia.org/wiki/Sant_Quint%C3%AD_d%27Ard%C3%B2vol,Prullans,ca,San Quintín de Ardóvol
Geografia de Prullans,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Prullans,Llista de topònims de Prullans,https://ca.wikipedia.org/wiki/Llista_de_top%C3%B2nims_de_Prullans,Prullans,ca,Lista de topónimos de Prullans
Geografia de Prullans,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Prullans,Serra de Camp Bolvir,https://ca.wikipedia.org/wiki/Serra_de_Camp_Bolvir,Prullans,ca,Sierra de Camp Bolvir
Geografia de Prullans,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Prullans,Serrat dels Coronals,https://ca.wikipedia.org/wiki/Serrat_dels_Coronals,Prullans,ca,Serrado de los Coronales
Geografia de Prullans,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Prullans,Tossal Negre (Prullans),https://ca.wikipedia.org/wiki/Tossal_Negre_(Prullans),Prullans,ca,Tozal Negro (Prullans)
Geografia de Prullans,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Prullans,Serra de Sant Quintí,https://ca.wikipedia.org/wiki/Serra_de_Sant_Quint%C3%AD,Prullans,ca,Sierra de Sant Quintí
Geografia de Prullans,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Prullans,Serra de Santa Anna,https://ca.wikipedia.org/wiki/Serra_de_Santa_Anna,Prullans,ca,Sierra de Santa Anna
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Gràfic,https://ca.wikipedia.orghttps://iw.toolforge.org/vcat/catgraphRedirect?wiki=cawiki&title=Categoria:Vall_de_la_Llosa&links=graph,Geografia de Prullans,ca,Gráfico
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Vall de la Llosa,https://ca.wikipedia.org/wiki/Vall_de_la_Llosa,Geografia de Prullans,ca,Valle de la Losa
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Castell de Lles,https://ca.wikipedia.org/wiki/Castell_de_Lles,Geografia de Prullans,ca,Castell de Lles
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Coborriu de la Llosa,https://ca.wikipedia.org/wiki/Coborriu_de_la_Llosa,Geografia de Prullans,ca,Coborriu de la Llosa
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Engaït,https://ca.wikipedia.org/wiki/Enga%C3%AFt,Geografia de Prullans,ca,Engaído
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Mare de Déu dels Àngels de la Llosa,https://ca.wikipedia.org/wiki/Mare_de_D%C3%A9u_dels_%C3%80ngels_de_la_Llosa,Geografia de Prullans,ca,Virgen de los Ángeles de la Losa
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Mas Barnola,https://ca.wikipedia.org/wiki/Mas_Barnola,Geografia de Prullans,ca,Mas Barnola
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Molí de la Llosa,https://ca.wikipedia.org/wiki/Mol%C3%AD_de_la_Llosa,Geografia de Prullans,ca,Molino de la Losa
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Sant Antoni de Coborriu de la Llosa,https://ca.wikipedia.org/wiki/Sant_Antoni_de_Coborriu_de_la_Llosa,Geografia de Prullans,ca,San Antonio de Coborriu de la Llosa
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Sant Marc del Vilar,https://ca.wikipedia.org/wiki/Sant_Marc_del_Vilar,Geografia de Prullans,ca,San Marcos del Vilar
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Santa Llúcia de Coborriu,https://ca.wikipedia.org/wiki/Santa_Ll%C3%BAcia_de_Coborriu,Geografia de Prullans,ca,Santa Lucía de Coborriu
Vall de la Llosa,https://ca.wikipedia.org/wiki/Categoria:Vall_de_la_Llosa,Vallcivera,https://ca.wikipedia.org/wiki/Vallcivera,Geografia de Prullans,ca,Vallcivera
Patrimoni monumental de Prullans,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Prullans,Gràfic,https://ca.wikipedia.orghttps://iw.toolforge.org/vcat/catgraphRedirect?wiki=cawiki&title=Categoria:Patrimoni_monumental_de_Prullans&links=graph,Prullans,ca,Gráfico
Patrimoni monumental de Prullans,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Prullans,Ca l'Auren,https://ca.wikipedia.org/wiki/Ca_l%27Auren,Prullans,ca,Ca l'Auren
Patrimoni monumental de Prullans,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Prullans,Casa dels Barons (Prullans),https://ca.wikipedia.org/wiki/Casa_dels_Barons_(Prullans),Prullans,ca,Casa de los Barones (Prullans)
Patrimoni monumental de Prullans,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Prullans,Fornàs de Prullans,https://ca.wikipedia.org/wiki/Forn%C3%A0s_de_Prullans,Prullans,ca,Fornaso de Prullans
Patrimoni monumental de Prullans,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Prullans,La Bastida (Prullans),https://ca.wikipedia.org/wiki/La_Bastida_(Prullans),Prullans,ca,La Bastida (Prullans)
Patrimoni monumental de Prullans,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Prullans,Molí de la Clota,https://ca.wikipedia.org/wiki/Mol%C3%AD_de_la_Clota,Prullans,ca,Molino de la Clota
Patrimoni monumental de Prullans,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Prullans,Sant Climent d'Ardòvol,https://ca.wikipedia.org/wiki/Sant_Climent_d%27Ard%C3%B2vol,Prullans,ca,San Clemente de Ardóvol
Patrimoni monumental de Prullans,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Prullans,Sant Esteve de Prullans,https://ca.wikipedia.org/wiki/Sant_Esteve_de_Prullans,Prullans,ca,San Esteban de Prullans
Patrimoni monumental de Prullans,https://ca.wikipedia.org/wiki/Categoria:Patrimoni_monumental_de_Prullans,Sant Quintí d'Ardòvol,https://ca.wikipedia.org/wiki/Sant_Quint%C3%AD_d%27Ard%C3%B2vol,Prullans,ca,San Quintín de Ardóvol
Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Puigcerd%C3%A0,Puigcerdà,https://ca.wikipedia.org/wiki/Puigcerd%C3%A0,,ca,Puigcerdá
Cultura de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Cultura_de_Puigcerd%C3%A0,Gràfic,https://ca.wikipedia.orghttps://iw.toolforge.org/vcat/catgraphRedirect?wiki=cawiki&title=Categoria:Cultura_de_Puigcerd%C3%A0&links=graph,Puigcerdà,ca,Gráfico
Cultura de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Cultura_de_Puigcerd%C3%A0,Arxiu Comarcal de la Cerdanya,https://ca.wikipedia.org/wiki/Arxiu_Comarcal_de_la_Cerdanya,Puigcerdà,ca,Archivo Comarcal de la Cerdanya
Cultura de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Cultura_de_Puigcerd%C3%A0,Club de Futbol Puigcerdà,https://ca.wikipedia.org/wiki/Club_de_Futbol_Puigcerd%C3%A0,Puigcerdà,ca,Club de Fútbol Puigcerdá
Cultura de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Cultura_de_Puigcerd%C3%A0,Club Gel Puigcerdà,https://ca.wikipedia.org/wiki/Club_Gel_Puigcerd%C3%A0,Puigcerdà,ca,Club Gel Puigcerdá
Cultura de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Cultura_de_Puigcerd%C3%A0,Escut de Puigcerdà,https://ca.wikipedia.org/wiki/Escut_de_Puigcerd%C3%A0,Puigcerdà,ca,Escudo de Puigcerdá
Cultura de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Cultura_de_Puigcerd%C3%A0,Festa de l'Estany,https://ca.wikipedia.org/wiki/Festa_de_l%27Estany,Puigcerdà,ca,Fiesta del lago
Cultura de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Cultura_de_Puigcerd%C3%A0,Festival Internacional de Cinema de Cerdanya,https://ca.wikipedia.org/wiki/Festival_Internacional_de_Cinema_de_Cerdanya,Puigcerdà,ca,Festival Internacional de Cine de Cerdaña
Cultura de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Cultura_de_Puigcerd%C3%A0,Institut d'Estudis Ceretans,https://ca.wikipedia.org/wiki/Institut_d%27Estudis_Ceretans,Puigcerdà,ca,Instituto de Estudios Ceretanos
Cultura de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Cultura_de_Puigcerd%C3%A0,Museu Cerdà,https://ca.wikipedia.org/wiki/Museu_Cerd%C3%A0,Puigcerdà,ca,Museo Cerdà
Cultura de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Cultura_de_Puigcerd%C3%A0,Trofeu FIM d'Enduro Vintage 2023,https://ca.wikipedia.org/wiki/Trofeu_FIM_d%27Enduro_Vintage_2023,Puigcerdà,ca,Trofeo FIM de Enduro Vintage 2023
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Gràfic,https://ca.wikipedia.orghttps://iw.toolforge.org/vcat/catgraphRedirect?wiki=cawiki&title=Categoria:Edificis_de_Puigcerd%C3%A0&links=graph,Puigcerdà,ca,Gráfico
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Arxiu Comarcal de la Cerdanya,https://ca.wikipedia.org/wiki/Arxiu_Comarcal_de_la_Cerdanya,Puigcerdà,ca,Archivo Comarcal de la Cerdanya
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Can Deulofeu (Puigcerdà),https://ca.wikipedia.org/wiki/Can_Deulofeu_(Puigcerd%C3%A0),Puigcerdà,ca,Can Deulofeu (Puigcerdá)
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Casa de la Vila (Puigcerdà),https://ca.wikipedia.org/wiki/Casa_de_la_Vila_(Puigcerd%C3%A0),Puigcerdà,ca,Casa de la Villa (Puigcerdá)
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Casa Gran (Puigcerdà),https://ca.wikipedia.org/wiki/Casa_Gran_(Puigcerd%C3%A0),Puigcerdà,ca,Casa Grande (Puigcerdà)
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Casa Mesa Boixareu,https://ca.wikipedia.org/wiki/Casa_Mesa_Boixareu,Puigcerdà,ca,Casa Mesa Boixareu
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Casino Teatre Ceretà,https://ca.wikipedia.org/wiki/Casino_Teatre_Ceret%C3%A0,Puigcerdà,ca,Casino Teatro Ceretán
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Central Lletera de Puigcerdà,https://ca.wikipedia.org/wiki/Central_Lletera_de_Puigcerd%C3%A0,Puigcerdà,ca,Central Lechera de Puigcerdá
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Conjunt de cases del carrer del Torb (Puigcerdà),https://ca.wikipedia.org/wiki/Conjunt_de_cases_del_carrer_del_Torb_(Puigcerd%C3%A0),Puigcerdà,ca,Conjunto de casas de la calle del Torb (Puigcerdà)
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Convent de Sant Domènec (Puigcerdà),https://ca.wikipedia.org/wiki/Convent_de_Sant_Dom%C3%A8nec_(Puigcerd%C3%A0),Puigcerdà,ca,Convento de Sant Domènec (Puigcerdà)
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Convent de Santa Clara de Puigcerdà,https://ca.wikipedia.org/wiki/Convent_de_Santa_Clara_de_Puigcerd%C3%A0,Puigcerdà,ca,Convento de Santa Clara de Puigcerdá
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Convent de Sant Francesc de Puigcerdà,https://ca.wikipedia.org/wiki/Convent_de_Sant_Francesc_de_Puigcerd%C3%A0,Puigcerdà,ca,Convento de San Francisco de Puigcerdá
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,"Edifici d'habitatges a la plaça Cabrinetty, 16 (Puigcerdà)","https://ca.wikipedia.org/wiki/Edifici_d%27habitatges_a_la_pla%C3%A7a_Cabrinetty,_16_(Puigcerd%C3%A0)",Puigcerdà,ca,"Edificio de viviendas en la plaza Cabrinetty, 16 (Puigcerdà)"
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,"Edifici d'habitatges a la plaça Cabrinetty, 6 (Puigcerdà)","https://ca.wikipedia.org/wiki/Edifici_d%27habitatges_a_la_pla%C3%A7a_Cabrinetty,_6_(Puigcerd%C3%A0)",Puigcerdà,ca,"Edificio de viviendas en la plaza Cabrinetty, 6 (Puigcerdà)"
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Edifici d'habitatges a la plaça de Santa Maria (Puigcerdà),https://ca.wikipedia.org/wiki/Edifici_d%27habitatges_a_la_pla%C3%A7a_de_Santa_Maria_(Puigcerd%C3%A0),Puigcerdà,ca,Edificio de viviendas en la plaza de Santa Maria (Puigcerdà)
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,"Edifici d'habitatges a la rambla Josep M. Martí, 1 (Puigcerdà)","https://ca.wikipedia.org/wiki/Edifici_d%27habitatges_a_la_rambla_Josep_M._Mart%C3%AD,_1_(Puigcerd%C3%A0)",Puigcerdà,ca,"Edificio de viviendas en la rambla Josep M. Martí, 1 (Puigcerdà)"
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,"Edifici d'habitatges al carrer Major, 37 (Puigcerdà)","https://ca.wikipedia.org/wiki/Edifici_d%27habitatges_al_carrer_Major,_37_(Puigcerd%C3%A0)",Puigcerdà,ca,"Edificio de viviendas en la calle Major, 37 (Puigcerdà)"
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Estació de Puigcerdà,https://ca.wikipedia.org/wiki/Estaci%C3%B3_de_Puigcerd%C3%A0,Puigcerdà,ca,Estación de Puigcerdà
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Granja de la Central Lletera de Puigcerdà,https://ca.wikipedia.org/wiki/Granja_de_la_Central_Lletera_de_Puigcerd%C3%A0,Puigcerdà,ca,Granja de la Central Lechera de Puigcerdá
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Hospital de Puigcerdà,https://ca.wikipedia.org/wiki/Hospital_de_Puigcerd%C3%A0,Puigcerdà,ca,Hospital de Puigcerdá
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Hospital de Cerdanya,https://ca.wikipedia.org/wiki/Hospital_de_Cerdanya,Puigcerdà,ca,Hospital de Cerdanya
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Hotel del Llac,https://ca.wikipedia.org/wiki/Hotel_del_Llac,Puigcerdà,ca,Hotel del Lago
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Hotel Internacional (Puigcerdà),https://ca.wikipedia.org/wiki/Hotel_Internacional_(Puigcerd%C3%A0),Puigcerdà,ca,Hotel Internacional (Puigcerdá)
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Hotel Maria Victoria,https://ca.wikipedia.org/wiki/Hotel_Maria_Victoria,Puigcerdà,ca,Hotel Maria Victoria
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Mantegueria de la Central Lletera de Puigcerdà,https://ca.wikipedia.org/wiki/Mantegueria_de_la_Central_Lletera_de_Puigcerd%C3%A0,Puigcerdà,ca,Mantequería de la Central Lechera de Puigcerdá
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Mirador de la Cerdanya,https://ca.wikipedia.org/wiki/Mirador_de_la_Cerdanya,Puigcerdà,ca,Mirador de la Cerdanya
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Museu Cerdà,https://ca.wikipedia.org/wiki/Museu_Cerd%C3%A0,Puigcerdà,ca,Museo Cerdà
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Nostra Senyora de Gràcia de Puigcerdà,https://ca.wikipedia.org/wiki/Nostra_Senyora_de_Gr%C3%A0cia_de_Puigcerd%C3%A0,Puigcerdà,ca,Nuestra Señora de Gracia de Puigcerdá
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Obelisc (Puigcerdà),https://ca.wikipedia.org/wiki/Obelisc_(Puigcerd%C3%A0),Puigcerdà,ca,Obelisco (Puigcerdá)
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Plaça Cabrinetty (Puigcerdà),https://ca.wikipedia.org/wiki/Pla%C3%A7a_Cabrinetty_(Puigcerd%C3%A0),Puigcerdà,ca,Plaza Cabrinetty (Puigcerdá)
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Porta de l'antiga capella de la Mare de Déu de l'Esperança,https://ca.wikipedia.org/wiki/Porta_de_l%27antiga_capella_de_la_Mare_de_D%C3%A9u_de_l%27Esperan%C3%A7a,Puigcerdà,ca,Puerta de la antigua capilla de la Virgen de la Esperanza
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Porta del santuari de la Mare de Déu de Quadres,https://ca.wikipedia.org/wiki/Porta_del_santuari_de_la_Mare_de_D%C3%A9u_de_Quadres,Puigcerdà,ca,Puerta del santuario de Nuestra Señora de Cuadros
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Safareig de la Colònia Simon,https://ca.wikipedia.org/wiki/Safareig_de_la_Col%C3%B2nia_Simon,Puigcerdà,ca,Lavadero de la Colonia Simon
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Safareig de les Monges,https://ca.wikipedia.org/wiki/Safareig_de_les_Monges,Puigcerdà,ca,Lavadero de las Monjas
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Sant Andreu de Vilallobent,https://ca.wikipedia.org/wiki/Sant_Andreu_de_Vilallobent,Puigcerdà,ca,San Andrés de Vilallobent
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Sant Domènec de Puigcerdà,https://ca.wikipedia.org/wiki/Sant_Dom%C3%A8nec_de_Puigcerd%C3%A0,Puigcerdà,ca,Sant Domènec de Puigcerdà
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Sant Marc de Puigcerdà,https://ca.wikipedia.org/wiki/Sant_Marc_de_Puigcerd%C3%A0,Puigcerdà,ca,San Marco de Puigcerdá
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Sant Tomàs de Ventajola,https://ca.wikipedia.org/wiki/Sant_Tom%C3%A0s_de_Ventajola,Puigcerdà,ca,Santo Tomás de Ventajola
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Santa Maria de Puigcerdà,https://ca.wikipedia.org/wiki/Santa_Maria_de_Puigcerd%C3%A0,Puigcerdà,ca,Santa María de Puigcerdá
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,"Tanca, reixa i torrassa de la desapareguda Casa Pedraza","https://ca.wikipedia.org/wiki/Tanca,_reixa_i_torrassa_de_la_desapareguda_Casa_Pedraza",Puigcerdà,ca,"Cierra, reja y torreón de la desaparecida Casa Pedraza"
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Torre del Cònsol,https://ca.wikipedia.org/wiki/Torre_del_C%C3%B2nsol,Puigcerdà,ca,Torre del Cónsul
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Torre del Rellotge (Puigcerdà),https://ca.wikipedia.org/wiki/Torre_del_Rellotge_(Puigcerd%C3%A0),Puigcerdà,ca,Torre del Reloj (Puigcerdá)
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Torre Junoy,https://ca.wikipedia.org/wiki/Torre_Junoy,Puigcerdà,ca,Torre Junoy
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Torre Muñoz (Puigcerdà),https://ca.wikipedia.org/wiki/Torre_Mu%C3%B1oz_(Puigcerd%C3%A0),Puigcerdà,ca,Torre Muñoz (Puigcerdá)
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Ull de Basilisc,https://ca.wikipedia.org/wiki/Ull_de_Basilisc,Puigcerdà,ca,Ojo de Basilisco
Edificis de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Edificis_de_Puigcerd%C3%A0,Villa Paulita,https://ca.wikipedia.org/wiki/Villa_Paulita,Puigcerdà,ca,Villa Paulita
Entitats de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Entitats_de_Puigcerd%C3%A0,Gràfic,https://ca.wikipedia.orghttps://iw.toolforge.org/vcat/catgraphRedirect?wiki=cawiki&title=Categoria:Entitats_de_Puigcerd%C3%A0&links=graph,Puigcerdà,ca,Gráfico
Entitats de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Entitats_de_Puigcerd%C3%A0,Associació de Bombers Voluntaris de la Generalitat de Puigcerdà,https://ca.wikipedia.org/wiki/Associaci%C3%B3_de_Bombers_Voluntaris_de_la_Generalitat_de_Puigcerd%C3%A0,Puigcerdà,ca,Asociación de Bomberos Voluntarios de la Generalitat de Puigcerdà
Entitats de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Entitats_de_Puigcerd%C3%A0,Club Alpí Núria Masella Cerdanya,https://ca.wikipedia.org/wiki/Club_Alp%C3%AD_N%C3%BAria_Masella_Cerdanya,Puigcerdà,ca,Club Alpino Núria Masella Cerdanya
Entitats de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Entitats_de_Puigcerd%C3%A0,Club de Futbol Puigcerdà,https://ca.wikipedia.org/wiki/Club_de_Futbol_Puigcerd%C3%A0,Puigcerdà,ca,Club de Fútbol Puigcerdá
Entitats de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Entitats_de_Puigcerd%C3%A0,Club Gel Puigcerdà,https://ca.wikipedia.org/wiki/Club_Gel_Puigcerd%C3%A0,Puigcerdà,ca,Club Gel Puigcerdá
Entitats de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Entitats_de_Puigcerd%C3%A0,Hospital de Puigcerdà,https://ca.wikipedia.org/wiki/Hospital_de_Puigcerd%C3%A0,Puigcerdà,ca,Hospital de Puigcerdá
Entitats de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Entitats_de_Puigcerd%C3%A0,Hospital de Cerdanya,https://ca.wikipedia.org/wiki/Hospital_de_Cerdanya,Puigcerdà,ca,Hospital de Cerdanya
Entitats de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Entitats_de_Puigcerd%C3%A0,Institut d'Estudis Ceretans,https://ca.wikipedia.org/wiki/Institut_d%27Estudis_Ceretans,Puigcerdà,ca,Instituto de Estudios Ceretanos
Entitats de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Entitats_de_Puigcerd%C3%A0,Museu Cerdà,https://ca.wikipedia.org/wiki/Museu_Cerd%C3%A0,Puigcerdà,ca,Museo Cerdà
Geografia de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Puigcerd%C3%A0,Gràfic,https://ca.wikipedia.orghttps://iw.toolforge.org/vcat/catgraphRedirect?wiki=cawiki&title=Categoria:Geografia_de_Puigcerd%C3%A0&links=graph,Puigcerdà,ca,Gráfico
Geografia de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Puigcerd%C3%A0,Llista de topònims de Puigcerdà,https://ca.wikipedia.org/wiki/Llista_de_top%C3%B2nims_de_Puigcerd%C3%A0,Puigcerdà,ca,Lista de topónimos de Puigcerdà
Geografia de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Puigcerd%C3%A0,Age,https://ca.wikipedia.org/wiki/Age,Puigcerdà,ca,Age
Geografia de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Puigcerd%C3%A0,Estany de Puigcerdà,https://ca.wikipedia.org/wiki/Estany_de_Puigcerd%C3%A0,Puigcerdà,ca,Estany de Puigcerdà
Geografia de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Puigcerd%C3%A0,Font del Cucurú,https://ca.wikipedia.org/wiki/Font_del_Cucur%C3%BA,Puigcerdà,ca,Fuente del Cucurú
Geografia de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Puigcerd%C3%A0,Serrat de Montagut (Fontanals de Cerdanya),https://ca.wikipedia.org/wiki/Serrat_de_Montagut_(Fontanals_de_Cerdanya),Puigcerdà,ca,Serrat de Montagut (Fontanales de Cerdanya)
Geografia de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Puigcerd%C3%A0,Serrat de l'Orri (Fontanals de Cerdanya),https://ca.wikipedia.org/wiki/Serrat_de_l%27Orri_(Fontanals_de_Cerdanya),Puigcerdà,ca,Serrat del Orri (Fontanales de Cerdanya)
Geografia de Puigcerdà,https://ca.wikipedia.org/wiki/Categoria:Geografia_de_Puigcerd%C3%A0,Parc Schierbeck,https://ca.wikipedia.org/wiki/Parc_Schierbeck,Puigcerdà,ca,Parque Schierbeck
